user_id	item_id	time
3634	372	1340150400
3238	1680	1340150400
2795	1671	1340150400
1634	1681	1340150400
294	35	1340150400
570	1510	1340150400
1714	1683	1340150400
372	1680	1340150400
3053	1671	1340150400
1681	1680	1340150400
1225	1693	1340150400
1861	1253	1340150400
1130	1507	1340150400
499	1373	1340150400
1971	1671	1340150400
1584	845	1340150400
586	1671	1340150400
667	1677	1340150400
1509	1686	1340150400
2268	470	1340150400
1212	497	1340150400
3698	1578	1340236800
1521	1671	1340236800
2532	1597	1340236800
2532	1496	1340236800
3699	708	1340236800
80	1048	1340236800
2331	1678	1340236800
3700	85	1340236800
2943	1675	1340236800
106	1543	1340236800
3701	1645	1340236800
294	1142	1340236800
715	1088	1340236800
171	1597	1340236800
2796	1356	1340236800
3277	1645	1340236800
1068	1643	1340236800
1154	1649	1340236800
2320	982	1340236800
3190	1069	1340236800
623	709	1340236800
306	1676	1340236800
2298	1676	1340236800
864	1286	1340236800
351	1324	1340236800
351	1350	1340236800
1148	1201	1340236800
1148	1550	1340236800
3702	376	1340236800
3702	17	1340236800
3561	1710	1340236800
2810	1243	1340236800
1863	1671	1340236800
611	1646	1340236800
1661	1683	1340236800
3075	1579	1340236800
3075	1510	1340236800
1078	845	1340236800
629	872	1340236800
2261	1422	1340236800
2648	1097	1340236800
2648	1711	1340236800
568	1644	1340236800
2029	1601	1340236800
3576	1414	1340236800
3703	889	1340236800
54	1601	1340236800
2751	1678	1340236800
1389	1680	1340236800
3131	1448	1340236800
1796	1688	1340323200
1796	1712	1340323200
81	1359	1340323200
428	1682	1340323200
3640	845	1340323200
3704	1385	1340323200
3704	1298	1340323200
3705	369	1340323200
3705	827	1340323200
3705	1578	1340323200
3032	1686	1340323200
1254	25	1340323200
202	1643	1340323200
627	1337	1340323200
3662	1674	1340323200
3662	1713	1340323200
2742	1166	1340323200
1052	1579	1340323200
1052	1420	1340323200
180	1671	1340323200
263	227	1340323200
999	415	1340409600
237	1636	1340409600
3445	1645	1340409600
1336	1686	1340409600
3706	818	1340409600
3706	1138	1340409600
3706	1243	1340409600
3707	504	1340496000
1913	1354	1340496000
1542	1683	1340496000
916	1686	1340496000
1751	206	1340496000
1281	1648	1340496000
697	1714	1340582400
212	1492	1340582400
2618	296	1340582400
2618	392	1340582400
1944	1715	1340582400
862	1684	1340582400
3395	509	1340582400
2469	324	1340582400
615	1716	1340582400
3708	349	1340582400
325	1717	1340582400
1054	1675	1340582400
3356	622	1340582400
640	1465	1340582400
3709	1224	1340582400
1952	1200	1340668800
445	1313	1340668800
361	1427	1340668800
3531	1682	1340668800
1070	1686	1340668800
3710	1694	1340668800
3710	793	1340668800
2036	1718	1340668800
494	1715	1340668800
1376	1423	1340668800
48	1715	1340668800
650	1714	1340668800
905	1448	1340668800
3711	1392	1340668800
3711	1126	1340668800
3711	1623	1340668800
3711	1624	1340668800
1030	1718	1340668800
2269	1693	1340755200
828	1682	1340755200
948	1168	1340755200
2400	1720	1340755200
1913	326	1340755200
2515	1431	1340755200
953	1708	1340755200
113	1721	1340755200
1572	1715	1340755200
1749	1714	1340755200
940	1720	1340755200
3303	1503	1340755200
1139	1684	1340755200
1139	1677	1340755200
1477	1714	1340755200
1583	1721	1340755200
504	1714	1340755200
1575	1708	1340755200
2209	324	1340755200
647	1714	1340755200
1912	845	1340755200
178	1646	1340755200
101	1721	1340755200
1301	1714	1340755200
658	326	1340755200
1444	324	1340755200
1460	1714	1340755200
3313	1715	1340755200
2498	1676	1340841600
2280	1709	1340841600
2993	1721	1340841600
3071	1721	1340841600
536	1643	1340841600
182	975	1340841600
171	1714	1340841600
487	1714	1340841600
3474	1669	1340841600
1040	1110	1340841600
2063	1721	1340841600
3663	1722	1340841600
3663	1142	1340841600
2700	1693	1340841600
1348	1721	1340841600
1917	1723	1340841600
3669	17	1340841600
233	948	1340841600
1413	324	1340841600
3312	172	1340841600
506	1724	1340841600
326	1645	1340841600
2366	1644	1340841600
1432	1005	1340841600
3687	556	1340841600
231	656	1340841600
1097	1354	1340841600
1126	1683	1340841600
1117	1579	1340841600
1711	1725	1340841600
2317	1686	1340841600
3712	1663	1340928000
2707	1715	1340928000
1143	1726	1340928000
3395	142	1340928000
3395	1727	1340928000
3395	653	1340928000
216	835	1340928000
512	1714	1340928000
3669	853	1340928000
260	211	1340928000
3420	1645	1340928000
1767	1714	1340928000
2252	1338	1341014400
1329	1709	1341014400
3713	1721	1341014400
2998	1726	1341014400
2471	1708	1341014400
2584	1728	1341014400
635	1257	1341100800
3704	1571	1341100800
2283	1714	1341100800
2335	1725	1341100800
3169	1721	1341100800
3714	1673	1341100800
2507	649	1341100800
782	1710	1341100800
537	1558	1341187200
3696	1402	1341187200
2995	1721	1341187200
3548	1676	1341187200
3345	1708	1341187200
624	1714	1341187200
3298	230	1341187200
2077	1718	1341187200
1449	521	1341187200
29	1708	1341187200
3715	1127	1341187200
3696	748	1341273600
3716	1219	1341273600
3712	993	1341273600
1448	1714	1341273600
3717	1642	1341273600
598	324	1341273600
2719	1715	1341273600
1052	1439	1341273600
3718	479	1341273600
3719	1714	1341273600
525	462	1341273600
1015	1718	1341273600
917	836	1341273600
983	1714	1341273600
1579	1724	1341360000
1579	1723	1341360000
2147	1145	1341360000
1205	1422	1341360000
795	763	1341360000
3141	1102	1341360000
2207	1287	1341360000
1444	1721	1341360000
2379	1251	1341360000
2480	326	1341446400
1904	344	1341446400
1580	1604	1341446400
2847	1246	1341446400
3720	148	1341446400
2004	1468	1341446400
936	1139	1341446400
322	1465	1341446400
1379	1686	1341446400
1180	1684	1341446400
1180	1675	1341446400
2487	1142	1341446400
2487	1465	1341446400
3015	1721	1341446400
2873	1714	1341532800
3387	1478	1341532800
424	1582	1341532800
1112	1723	1341532800
3377	1660	1341532800
2127	1708	1341532800
2742	1176	1341532800
3530	1715	1341532800
2115	1200	1341532800
727	211	1341532800
1015	1714	1341532800
878	1721	1341532800
3265	1717	1341532800
1152	1467	1341532800
1142	1686	1341532800
3456	1601	1341619200
3198	1168	1341619200
804	1604	1341619200
2147	1730	1341619200
3721	1460	1341619200
3721	1731	1341619200
967	1721	1341619200
2706	1714	1341619200
2869	1720	1341619200
2869	1721	1341619200
265	1021	1341619200
3175	1708	1341619200
1072	1686	1341619200
1231	326	1341705600
3720	1200	1341705600
2189	326	1341705600
1052	1680	1341705600
1424	1686	1341705600
2653	1679	1341705600
3621	398	1341705600
3621	941	1341705600
3621	1222	1341705600
849	1350	1341705600
2099	1724	1341705600
265	1363	1341705600
3155	875	1341705600
3722	54	1341792000
3722	278	1341792000
1001	1076	1341792000
1322	1723	1341792000
3183	1671	1341792000
3469	1066	1341792000
3723	65	1341792000
1425	1316	1341792000
2556	1682	1341792000
396	472	1341792000
149	1721	1341792000
2496	725	1341792000
3684	1038	1341792000
790	1644	1341878400
790	1721	1341878400
2966	1673	1341878400
3605	1730	1341878400
3707	346	1341878400
3707	753	1341878400
1475	1442	1341878400
3246	187	1341878400
3214	1721	1341878400
2136	1714	1341878400
2408	214	1341878400
2820	1710	1341878400
524	960	1341878400
3724	1714	1341878400
510	1718	1341878400
3364	1656	1341878400
3364	778	1341878400
3364	1087	1341878400
265	1191	1341878400
1091	727	1341878400
3725	1579	1341878400
2753	700	1341964800
2439	1709	1341964800
3098	790	1341964800
1006	1599	1341964800
3718	1732	1341964800
933	1671	1341964800
1754	318	1341964800
1754	638	1341964800
867	1724	1341964800
1335	1709	1341964800
2078	1470	1341964800
550	324	1342051200
3103	1200	1342051200
533	1714	1342051200
981	1101	1342051200
2382	1686	1342051200
1950	1714	1342051200
2148	1720	1342051200
913	1678	1342051200
913	1676	1342051200
689	1714	1342051200
3709	571	1342051200
3524	1072	1342051200
320	1252	1342051200
3726	403	1342137600
2768	1487	1342137600
1112	493	1342137600
3469	1733	1342137600
3727	1154	1342137600
363	1720	1342137600
1637	1714	1342137600
1637	1468	1342137600
1637	1644	1342137600
2665	724	1342137600
221	326	1342137600
2519	1671	1342224000
431	324	1342224000
1189	1142	1342224000
3329	326	1342224000
2297	1723	1342224000
588	1720	1342224000
3259	1721	1342224000
2747	1708	1342224000
2915	1686	1342224000
2461	1298	1342224000
3728	921	1342310400
1503	1316	1342310400
3188	1715	1342310400
849	1470	1342310400
146	310	1342310400
3729	384	1342310400
265	1020	1342310400
3730	557	1342310400
2557	644	1342310400
1406	1724	1342310400
1464	1720	1342310400
3709	667	1342310400
3515	845	1342310400
347	1714	1342310400
666	1714	1342396800
1108	1715	1342396800
98	1316	1342396800
3658	1525	1342396800
3301	1721	1342396800
745	324	1342396800
745	1735	1342396800
1425	1177	1342396800
3244	1197	1342396800
1802	1723	1342396800
3131	1427	1342396800
537	1724	1342483200
295	1599	1342483200
3731	326	1342483200
774	66	1342483200
1697	1723	1342483200
729	1728	1342483200
2182	1721	1342483200
2156	326	1342483200
3732	1721	1342483200
960	1599	1342569600
399	326	1342569600
2965	1599	1342569600
442	1714	1342569600
926	1721	1342569600
3510	1721	1342569600
2752	1715	1342569600
2050	1721	1342569600
3519	1392	1342569600
2944	326	1342569600
1145	1714	1342569600
157	324	1342569600
2291	1736	1342569600
3267	845	1342569600
1714	1714	1342569600
2022	1599	1342569600
1597	1422	1342569600
631	1721	1342569600
220	1735	1342569600
1044	1726	1342569600
507	1677	1342569600
700	845	1342569600
1268	651	1342569600
1268	1714	1342569600
2575	1356	1342569600
2807	1721	1342569600
677	1009	1342569600
592	1646	1342569600
1102	1726	1342569600
2695	1735	1342569600
960	624	1342656000
2097	1579	1342656000
3605	1381	1342656000
1823	1721	1342656000
49	1599	1342656000
1051	1646	1342656000
3682	1737	1342656000
3682	283	1342656000
3399	1570	1342656000
486	1671	1342656000
2875	1738	1342656000
2686	1686	1342656000
1174	1673	1342656000
1718	1721	1342656000
1370	1715	1342656000
1650	1496	1342656000
2821	1476	1342656000
358	1728	1342656000
3406	1181	1342656000
3733	41	1342656000
524	489	1342656000
2694	1709	1342656000
3033	1444	1342656000
1756	1603	1342656000
2334	1714	1342656000
3196	1715	1342656000
1044	1708	1342656000
1318	326	1342656000
1101	1678	1342656000
1101	1714	1342656000
1101	1723	1342656000
971	1710	1342656000
2093	1708	1342656000
500	1121	1342656000
1983	1168	1342656000
1278	1686	1342656000
2632	1673	1342656000
2977	326	1342656000
2441	1355	1342656000
547	1681	1342656000
1080	1597	1342656000
571	1470	1342656000
1954	1504	1342656000
3734	275	1342742400
3668	1585	1342742400
3491	845	1342742400
3735	1017	1342742400
3736	646	1342742400
3492	1642	1342742400
361	1720	1342742400
308	1547	1342742400
1668	1714	1342742400
544	348	1342742400
1776	919	1342742400
1776	1173	1342742400
1101	324	1342742400
1622	1728	1342742400
55	1495	1342742400
3737	699	1342742400
81	419	1342828800
908	1644	1342828800
3644	1714	1342828800
3644	1686	1342828800
2044	1721	1342828800
2647	436	1342828800
503	900	1342828800
54	1715	1342828800
3735	1667	1342915200
1243	1644	1342915200
875	889	1342915200
3065	1515	1342915200
3680	1714	1342915200
1116	1606	1342915200
1228	1544	1342915200
1228	1495	1342915200
1228	1418	1342915200
817	1686	1343001600
3658	806	1343001600
3658	1091	1343001600
3658	1498	1343001600
1050	1714	1343001600
1535	1416	1343001600
1119	1721	1343001600
2592	549	1343001600
294	1124	1343001600
131	1579	1343001600
3738	1741	1343001600
3469	372	1343001600
2807	1741	1343001600
2698	847	1343001600
3357	1743	1343001600
2473	520	1343088000
3489	540	1343088000
2400	1741	1343088000
635	1402	1343088000
635	111	1343088000
2512	1504	1343088000
1001	239	1343088000
1448	1741	1343088000
720	1686	1343088000
2984	1313	1343088000
2984	1680	1343088000
3665	1695	1343088000
2742	445	1343088000
1818	1744	1343088000
2973	1744	1343088000
3739	1745	1343088000
866	1686	1343088000
3684	529	1343088000
2220	1743	1343088000
3057	1742	1343088000
2547	1721	1343088000
1015	860	1343088000
1015	1746	1343088000
1757	1510	1343088000
2441	1743	1343088000
3553	451	1343088000
1132	1643	1343174400
160	1684	1343174400
2768	1721	1343174400
3740	1401	1343174400
1513	1644	1343174400
1513	1643	1343174400
1914	1743	1343174400
2192	1743	1343174400
749	1741	1343174400
3371	1597	1343174400
720	535	1343174400
1371	1643	1343174400
1730	1747	1343174400
512	1747	1343174400
3741	1489	1343174400
3741	1569	1343174400
3741	1621	1343174400
3741	1710	1343174400
2156	1718	1343174400
949	1723	1343174400
2165	1673	1343174400
3163	1693	1343174400
639	1646	1343174400
2778	1747	1343174400
3321	1744	1343174400
201	1644	1343174400
2544	1721	1343174400
1097	1743	1343174400
3742	1748	1343260800
1231	1747	1343260800
1748	1741	1343260800
150	526	1343260800
1050	1741	1343260800
2201	1718	1343260800
3735	487	1343260800
159	1741	1343260800
3248	1715	1343260800
1571	1730	1343260800
1066	1720	1343260800
3743	743	1343260800
3743	452	1343260800
3743	154	1343260800
2521	1648	1343260800
1022	845	1343260800
3744	697	1343260800
534	1684	1343260800
1594	1744	1343260800
2110	1744	1343260800
3469	501	1343260800
2323	1599	1343260800
1707	1501	1343260800
1707	1680	1343260800
3484	1151	1343260800
4	728	1343260800
2235	16	1343260800
2235	1176	1343260800
2235	1506	1343260800
975	1743	1343260800
1993	896	1343260800
586	122	1343260800
2056	1714	1343260800
2366	1714	1343260800
2242	988	1343260800
2242	1499	1343260800
2810	1714	1343260800
3133	324	1343260800
2737	1741	1343260800
559	1741	1343260800
568	1724	1343260800
1987	1747	1343260800
773	1384	1343260800
1439	1306	1343260800
520	1599	1343260800
1894	845	1343260800
3317	1743	1343347200
3745	1468	1343347200
3746	1744	1343347200
1702	1168	1343347200
2953	1510	1343347200
878	1603	1343347200
1779	1200	1343347200
661	845	1343347200
3553	1326	1343347200
1457	1741	1343433600
275	509	1343433600
2592	1224	1343433600
3747	376	1343433600
1586	1741	1343433600
308	140	1343433600
2896	1708	1343433600
2417	1741	1343433600
2385	1721	1343433600
3748	1686	1343433600
393	1744	1343433600
1210	1599	1343520000
2680	1744	1343520000
910	1714	1343520000
910	1720	1343520000
4	137	1343520000
3031	1741	1343520000
3627	1176	1343520000
850	1749	1343520000
3553	151	1343520000
537	1741	1343606400
3749	1194	1343606400
3749	1191	1343606400
3699	1356	1343606400
1273	1741	1343606400
1365	1479	1343606400
3582	1742	1343606400
3750	1185	1343606400
1356	1512	1343606400
3098	1470	1343606400
3751	1751	1343606400
3303	1744	1343606400
1945	1527	1343606400
3184	1313	1343606400
2998	1744	1343606400
1288	1749	1343606400
1248	1742	1343606400
1839	1741	1343606400
626	1741	1343606400
3752	1747	1343692800
600	1742	1343692800
2902	1708	1343692800
357	326	1343692800
1573	1741	1343692800
2801	1741	1343692800
43	1741	1343692800
3037	1747	1343692800
3037	1741	1343692800
2896	1741	1343692800
1110	1741	1343692800
1575	1741	1343692800
3753	142	1343692800
3753	277	1343692800
3753	653	1343692800
467	843	1343692800
467	862	1343692800
3011	1747	1343692800
1754	1741	1343692800
782	1743	1343692800
1822	122	1343692800
1987	1742	1343692800
1839	1708	1343692800
280	1744	1343692800
3595	1742	1343692800
3542	1469	1343692800
3542	1306	1343692800
3342	1308	1343692800
947	1741	1343779200
1511	1741	1343779200
1103	1742	1343779200
3704	1395	1343779200
3704	1753	1343779200
3032	1741	1343779200
3743	760	1343779200
2263	1741	1343779200
1572	1743	1343779200
3744	1754	1343779200
1634	1742	1343779200
3046	1741	1343779200
2744	1741	1343779200
1424	1743	1343779200
1541	1747	1343779200
3300	1741	1343779200
1622	1741	1343779200
2058	1742	1343865600
2601	1741	1343865600
2981	1742	1343865600
1202	1710	1343865600
3704	1457	1343865600
1137	1714	1343865600
3473	1747	1343865600
910	1721	1343865600
1006	1741	1343865600
1424	1747	1343865600
1773	1741	1343865600
99	505	1343865600
1020	1749	1343865600
2024	1747	1343865600
942	1743	1343865600
2343	1743	1343865600
3227	1742	1343952000
2905	1741	1343952000
3238	1741	1343952000
3238	1743	1343952000
622	675	1343952000
1526	1742	1343952000
3603	1744	1343952000
1258	1720	1343952000
2084	1741	1343952000
2973	1743	1343952000
894	1742	1343952000
1383	1538	1343952000
3754	1749	1343952000
195	1741	1343952000
393	1741	1343952000
2878	1742	1344038400
482	1741	1344038400
607	1749	1344038400
2848	1747	1344038400
2848	1741	1344038400
3408	1588	1344038400
3408	1731	1344038400
1936	1741	1344038400
2763	1741	1344038400
3628	1316	1344038400
2077	1306	1344038400
905	1741	1344038400
2759	1741	1344124800
941	1741	1344124800
1698	1580	1344124800
1507	1741	1344124800
3111	1744	1344124800
1044	1728	1344124800
1565	1741	1344124800
1012	1646	1344124800
2625	1741	1344124800
1484	1744	1344124800
3755	141	1344211200
3677	1755	1344211200
2118	1747	1344211200
1001	344	1344211200
533	1741	1344211200
955	1686	1344211200
2894	1743	1344211200
2820	1741	1344211200
3154	1756	1344211200
3756	414	1344211200
3022	1742	1344211200
2545	1744	1344211200
849	1744	1344211200
1972	344	1344211200
1972	1483	1344211200
1995	1741	1344211200
2855	1741	1344211200
3130	1603	1344211200
455	1741	1344297600
2617	1378	1344297600
1303	1741	1344297600
427	1356	1344297600
1322	1741	1344297600
3317	1741	1344297600
1216	1671	1344297600
2408	340	1344297600
271	1679	1344297600
2876	1741	1344297600
1964	1743	1344297600
2631	1686	1344297600
2631	1741	1344297600
532	1742	1344297600
1690	1743	1344297600
1822	781	1344297600
1084	1741	1344297600
520	1743	1344297600
30	1200	1344384000
1968	69	1344384000
3268	1743	1344384000
3104	1601	1344384000
3757	828	1344384000
1417	1645	1344384000
3459	1741	1344384000
293	1646	1344384000
293	1643	1344384000
727	1744	1344384000
1218	1741	1344384000
3599	1142	1344384000
3599	1703	1344384000
270	1743	1344470400
3681	1197	1344470400
3387	500	1344470400
58	1031	1344470400
2745	1741	1344470400
423	921	1344470400
2247	1757	1344470400
2940	1741	1344470400
3137	1674	1344470400
2751	1744	1344470400
1940	1741	1344556800
3677	1459	1344556800
2286	110	1344556800
3758	1732	1344556800
1006	975	1344556800
779	1721	1344556800
3759	376	1344556800
3126	335	1344556800
2305	1743	1344556800
2989	1744	1344556800
3024	1741	1344643200
3605	896	1344643200
973	1720	1344643200
3760	1358	1344643200
740	1714	1344643200
3680	1747	1344643200
2888	1741	1344643200
1922	158	1344643200
2670	1741	1344729600
3268	1741	1344729600
3761	698	1344729600
3632	483	1344729600
1256	1749	1344729600
3164	1741	1344729600
3554	158	1344729600
916	1741	1344729600
1180	1741	1344729600
1671	1714	1344729600
3514	1360	1344729600
3514	835	1344729600
3514	1758	1344729600
3514	1432	1344729600
3514	1759	1344729600
3709	549	1344729600
1488	1470	1344816000
1448	1744	1344816000
1409	1742	1344816000
3762	1465	1344816000
3140	326	1344816000
2903	1741	1344816000
2665	1760	1344816000
366	1741	1344816000
2298	1749	1344816000
265	1534	1344816000
1890	836	1344816000
973	1742	1344902400
1865	1683	1344902400
921	1743	1344902400
3083	1741	1344902400
641	1744	1344902400
2335	676	1344902400
586	1718	1344902400
1486	1743	1344902400
3090	1743	1344902400
2748	1743	1344902400
3315	1753	1344902400
3003	1741	1344902400
2244	1747	1344902400
2244	1741	1344902400
828	1741	1344988800
2500	1709	1344988800
2310	1743	1344988800
1322	1747	1344988800
3160	1747	1344988800
3160	1742	1344988800
1145	1744	1344988800
3763	1181	1344988800
1681	1743	1344988800
499	1742	1344988800
1494	1741	1344988800
2152	1673	1344988800
2209	1743	1344988800
2867	1741	1344988800
2339	1721	1344988800
1794	1741	1344988800
3179	1185	1344988800
894	1603	1344988800
3764	25	1344988800
3764	1312	1344988800
3326	175	1344988800
2487	1743	1344988800
2544	1747	1344988800
2498	1742	1345075200
2387	1603	1345075200
1429	1741	1345075200
399	1741	1345075200
2834	1721	1345075200
104	1741	1345075200
1646	1671	1345075200
1416	1644	1345075200
125	834	1345075200
2000	845	1345075200
3308	1747	1345075200
3308	1741	1345075200
1800	1741	1345075200
3500	506	1345075200
3500	652	1345075200
166	230	1345075200
1372	1742	1345075200
3263	1744	1345075200
3263	1741	1345075200
441	1714	1345075200
1154	1741	1345075200
1548	1673	1345075200
1637	1743	1345075200
2149	1747	1345075200
2525	1741	1345075200
286	1741	1345075200
1458	1267	1345075200
2365	1747	1345075200
306	1747	1345075200
119	1744	1345075200
326	1741	1345075200
3765	1741	1345075200
1786	1721	1345075200
2099	1744	1345075200
2624	1271	1345075200
1131	1741	1345075200
1860	1168	1345075200
1497	1742	1345075200
2093	1743	1345075200
1170	1742	1345075200
3730	844	1345075200
1351	1607	1345075200
1751	1567	1345075200
2950	1741	1345075200
2120	1644	1345075200
1289	1645	1345075200
1835	1721	1345075200
1920	1715	1345075200
3766	549	1345075200
1988	1744	1345075200
1167	1203	1345075200
3767	1573	1345161600
3768	1013	1345161600
3482	1603	1345161600
3532	1747	1345161600
243	1435	1345161600
2647	1761	1345161600
1171	1110	1345161600
3311	1530	1345248000
30	1586	1345248000
3769	1338	1345248000
3445	1721	1345248000
3458	1312	1345248000
2402	483	1345248000
2489	1744	1345248000
2489	1643	1345248000
2088	1742	1345248000
2940	1749	1345248000
1767	1744	1345248000
29	321	1345248000
3766	1484	1345248000
3770	1197	1345248000
3770	1306	1345248000
3771	1716	1345334400
3772	784	1345334400
3158	1741	1345334400
2907	1741	1345334400
3704	1652	1345420800
1618	1762	1345420800
3584	1741	1345420800
2170	1755	1345420800
1485	1741	1345420800
874	1605	1345420800
197	1725	1345420800
901	1665	1345420800
3549	1292	1345420800
717	990	1345420800
690	1601	1345420800
1230	1188	1345420800
1167	717	1345420800
979	1673	1345507200
979	1723	1345507200
3773	1747	1345507200
3773	1741	1345507200
2048	1762	1345507200
30	732	1345507200
1038	1742	1345507200
3302	1744	1345507200
1022	672	1345507200
1189	1350	1345507200
3184	696	1345507200
3628	1763	1345507200
676	1742	1345507200
1458	791	1345507200
243	1764	1345507200
1509	1762	1345507200
3592	1741	1345507200
1325	1741	1345507200
2121	1762	1345507200
3766	273	1345507200
2379	1762	1345507200
960	1470	1345593600
442	1747	1345593600
1632	1708	1345593600
1303	1762	1345593600
926	1765	1345593600
926	1741	1345593600
49	1766	1345593600
1308	1762	1345593600
2415	1742	1345593600
1570	1743	1345593600
2958	54	1345593600
2627	1762	1345593600
1162	1747	1345593600
1636	1744	1345593600
2034	1762	1345593600
1692	1762	1345593600
3409	1599	1345593600
3757	841	1345593600
499	1643	1345593600
863	1762	1345593600
2516	1742	1345593600
3774	1768	1345593600
3775	1769	1345593600
1803	1551	1345593600
380	1744	1345593600
1107	1743	1345593600
2987	1744	1345593600
1268	1741	1345593600
2737	1766	1345593600
1383	1495	1345593600
1102	1762	1345593600
1102	1742	1345593600
1592	1762	1345593600
1149	1762	1345593600
1281	1681	1345593600
3776	289	1345593600
697	1766	1345680000
1879	1744	1345680000
270	1451	1345680000
3525	1744	1345680000
3777	1316	1345680000
2669	1714	1345680000
535	1764	1345680000
1932	1596	1345680000
2967	1721	1345680000
3403	1762	1345680000
3249	1742	1345680000
3632	1453	1345680000
1296	1762	1345680000
3767	1013	1345680000
3778	1550	1345680000
1800	1766	1345680000
1726	1762	1345680000
1563	1766	1345680000
3487	1765	1345680000
3439	1721	1345680000
1603	1742	1345680000
1120	1093	1345680000
1651	1749	1345680000
3476	1764	1345680000
1741	1742	1345680000
145	1224	1345680000
1872	1427	1345680000
2313	1766	1345680000
1244	1762	1345680000
944	707	1345680000
2240	1607	1345680000
199	845	1345680000
2526	1356	1345680000
1766	1762	1345680000
3417	1762	1345680000
2028	1686	1345680000
2356	1762	1345680000
3549	1654	1345680000
1788	1714	1345680000
3002	881	1345680000
988	1762	1345680000
2542	792	1345680000
1230	926	1345680000
3436	1762	1345680000
1313	988	1345680000
718	1422	1345680000
718	1280	1345680000
3388	1741	1345766400
3006	464	1345766400
1310	1764	1345766400
1310	1770	1345766400
2334	1766	1345766400
1437	1762	1345766400
2988	1743	1345766400
249	1747	1345766400
40	1765	1345766400
2330	1762	1345766400
537	340	1345852800
100	1770	1345852800
166	653	1345852800
59	1764	1345852800
284	1765	1345852800
340	446	1345852800
2807	1372	1345852800
3779	1765	1345852800
3687	1411	1345852800
1281	1682	1345852800
2643	885	1345939200
2686	1747	1345939200
2275	1741	1345939200
2553	1762	1345939200
358	1770	1345939200
991	1619	1345939200
991	1762	1345939200
1887	1168	1345939200
1625	1423	1345939200
3580	140	1345939200
3260	1766	1345939200
2149	1771	1345939200
3759	1470	1345939200
1009	1742	1345939200
1982	1467	1345939200
1982	1444	1345939200
2602	1747	1345939200
559	1630	1345939200
559	1742	1345939200
3423	1645	1345939200
29	788	1345939200
29	1277	1345939200
1302	1741	1345939200
1302	1766	1345939200
1328	1765	1346025600
3492	1248	1346025600
862	1766	1346025600
2023	1766	1346025600
262	1489	1346025600
502	1168	1346025600
3595	1765	1346025600
1343	1762	1346112000
2780	1351	1346112000
212	1762	1346112000
2158	1725	1346112000
1174	1708	1346112000
3437	1766	1346112000
2827	586	1346112000
3780	1351	1346112000
1139	1351	1346112000
3757	1470	1346112000
1541	1608	1346112000
913	1351	1346112000
251	1770	1346112000
6	1765	1346112000
1627	1765	1346112000
42	835	1346112000
3781	706	1346112000
782	1766	1346112000
293	1168	1346112000
2451	1038	1346112000
3777	318	1346198400
1066	1765	1346198400
103	98	1346198400
2754	1351	1346198400
3782	1772	1346198400
3744	1488	1346198400
443	1414	1346198400
3780	1773	1346198400
733	1774	1346198400
1583	1766	1346198400
901	1253	1346198400
1089	1765	1346198400
3783	520	1346198400
2337	1717	1346198400
726	1765	1346198400
1209	1765	1346198400
1951	1766	1346198400
2807	1765	1346198400
3364	1650	1346198400
3764	282	1346198400
3764	330	1346198400
517	1741	1346198400
782	1765	1346198400
86	1351	1346198400
180	1715	1346198400
1783	1115	1346198400
988	1765	1346198400
2316	1765	1346198400
3784	467	1346284800
2670	845	1346284800
2601	1765	1346284800
1932	1762	1346284800
1232	1764	1346284800
1273	1765	1346284800
3248	1764	1346284800
1001	1765	1346284800
3098	1766	1346284800
252	1765	1346284800
2744	1765	1346284800
3392	1775	1346284800
3260	1765	1346284800
1700	499	1346284800
2665	120	1346284800
759	1742	1346284800
2913	1765	1346284800
3692	1765	1346284800
347	1766	1346284800
2813	1145	1346371200
2813	1626	1346371200
3611	477	1346371200
3611	1619	1346371200
3611	1626	1346371200
1692	1765	1346371200
2570	1708	1346371200
248	1770	1346371200
2770	1762	1346371200
3043	622	1346371200
201	1765	1346371200
3128	1764	1346371200
2695	1765	1346371200
739	1501	1346457600
2326	1766	1346457600
3238	1762	1346457600
237	1777	1346457600
2469	1765	1346457600
1418	1770	1346457600
3714	1765	1346457600
139	1738	1346457600
3687	1498	1346457600
3785	292	1346457600
3553	1332	1346457600
3024	1762	1346544000
1533	1765	1346544000
754	747	1346544000
285	1778	1346544000
2502	1646	1346544000
572	802	1346544000
572	1579	1346544000
572	1779	1346544000
3372	1765	1346544000
1995	1766	1346544000
1036	1334	1346544000
1525	1371	1346544000
2617	1034	1346630400
1303	1765	1346630400
2403	1762	1346630400
3354	825	1346630400
721	1766	1346630400
3786	1780	1346630400
3168	1762	1346630400
1665	1762	1346630400
2305	1747	1346630400
2305	1741	1346630400
1735	1741	1346630400
2806	775	1346630400
1046	1762	1346630400
1884	1605	1346630400
1884	1607	1346630400
503	1781	1346630400
918	1200	1346630400
3553	1589	1346630400
13	1294	1346716800
13	1181	1346716800
652	1523	1346716800
64	1749	1346716800
2589	682	1346716800
2622	1766	1346716800
532	1765	1346716800
3553	471	1346716800
920	1762	1346803200
2842	1715	1346803200
2842	1765	1346803200
3485	1741	1346803200
3787	1104	1346803200
715	1359	1346803200
699	1765	1346803200
862	1599	1346803200
1485	1714	1346803200
2126	1741	1346803200
3788	1222	1346803200
423	1599	1346803200
3461	1780	1346803200
1015	798	1346803200
668	763	1346803200
711	1765	1346803200
657	1558	1346889600
